"Activity" "Subject" "tBodyAcc-mean-X" "tBodyAcc-mean-Y" "tBodyAcc-mean-Z" "tBodyAcc-std-X" "tBodyAcc-std-Y" "tBodyAcc-std-Z" "tGravityAcc-mean-X" "tGravityAcc-mean-Y" "tGravityAcc-mean-Z" "tGravityAcc-std-X" "tGravityAcc-std-Y" "tGravityAcc-std-Z" "tBodyAccJerk-mean-X" "tBodyAccJerk-mean-Y" "tBodyAccJerk-mean-Z" "tBodyAccJerk-std-X" "tBodyAccJerk-std-Y" "tBodyAccJerk-std-Z" "tBodyGyro-mean-X" "tBodyGyro-mean-Y" "tBodyGyro-mean-Z" "tBodyGyro-std-X" "tBodyGyro-std-Y" "tBodyGyro-std-Z" "tBodyGyroJerk-mean-X" "tBodyGyroJerk-mean-Y" "tBodyGyroJerk-mean-Z" "tBodyGyroJerk-std-X" "tBodyGyroJerk-std-Y" "tBodyGyroJerk-std-Z" "tBodyAccMag-mean" "tBodyAccMag-std" "tGravityAccMag-mean" "tGravityAccMag-std" "tBodyAccJerkMag-mean" "tBodyAccJerkMag-std" "tBodyGyroMag-mean" "tBodyGyroMag-std" "tBodyGyroJerkMag-mean" "tBodyGyroJerkMag-std" "fBodyAcc-mean-X" "fBodyAcc-mean-Y" "fBodyAcc-mean-Z" "fBodyAcc-std-X" "fBodyAcc-std-Y" "fBodyAcc-std-Z" "fBodyAccJerk-mean-X" "fBodyAccJerk-mean-Y" "fBodyAccJerk-mean-Z" "fBodyAccJerk-std-X" "fBodyAccJerk-std-Y" "fBodyAccJerk-std-Z" "fBodyGyro-mean-X" "fBodyGyro-mean-Y" "fBodyGyro-mean-Z" "fBodyGyro-std-X" "fBodyGyro-std-Y" "fBodyGyro-std-Z" "fBodyAccMag-mean" "fBodyAccMag-std" "fBodyBodyAccJerkMag-mean" "fBodyBodyAccJerkMag-std" "fBodyBodyGyroMag-mean" "fBodyBodyGyroMag-std" "fBodyBodyGyroJerkMag-mean" "fBodyBodyGyroJerkMag-std"
"STANDING" 10 0.27684847392517 -0.017835790552415 -0.111301532185714 -0.537807711163265 -0.497405885644898 -0.614776952226361 0.642905730306122 -0.0740248544557823 0.0552047227876769 -0.965808126428571 -0.95452407255102 -0.938706428064626 0.0798108613061224 0.0129143257457823 -0.0113556967940476 -0.52938321427551 -0.540236619204728 -0.750729260772109 -0.0185023695936054 -0.0846403674590918 0.0910265011879252 -0.67390558227449 -0.591333155194558 -0.598142328621088 -0.108150829882313 -0.0424219983671769 -0.0555521277515646 -0.703243499727891 -0.768641779047619 -0.686800252738095 -0.502500207000204 -0.545348810631551 -0.502500207000204 -0.545348810631551 -0.57776193128833 -0.529340480130272 -0.521819802352381 -0.624408369413333 -0.734465805340136 -0.768821828979592 -0.532289464513605 -0.494651474235034 -0.655062273211565 -0.541170169070068 -0.532135172812313 -0.625871772082993 -0.547243039827891 -0.555104553563503 -0.721689700769728 -0.553403478735408 -0.556271725483333 -0.77916817122449 -0.620379208870442 -0.64835059542517 -0.567456661721769 -0.692654261914966 -0.565943677806122 -0.645947720476871 -0.518734046961905 -0.633196110969728 -0.515140810846939 -0.553027359614864 -0.661496552826531 -0.666014612598639 -0.767780095068027 -0.787144257176871
"STANDING" 12 0.273457505284091 -0.0189177583331718 -0.106358935244318 -0.545642951348864 -0.468051075170455 -0.679770950446023 0.720931803528409 0.00276760896363636 0.029977038304375 -0.966626827443182 -0.959357028238636 -0.945732366392045 0.0696850322994318 0.00370171160380682 0.00414500930536364 -0.550042573639205 -0.524305679730824 -0.787310268778409 -0.0667212517022443 -0.0553238017278409 0.0939535351989205 -0.703094869493182 -0.710641006931818 -0.651282984684659 -0.0706095699571023 -0.0436916681735795 -0.0567805330534943 -0.681768749167614 -0.801585751704545 -0.728349803284091 -0.518363544136648 -0.538325172217614 -0.518363544136648 -0.538325172217614 -0.599119794157386 -0.532050483318466 -0.598889941946591 -0.664778799522557 -0.759983283920455 -0.772566271193182 -0.543188490805114 -0.468467843513636 -0.71519983625 -0.54759858587983 -0.502911297718466 -0.688208662045455 -0.568788782329517 -0.546016134912244 -0.769134954147727 -0.571271596491761 -0.533402211048722 -0.804268217471591 -0.62913255311875 -0.727633156448864 -0.631562336105114 -0.727899327130682 -0.705585477159091 -0.692355415681818 -0.522871642014773 -0.620333447121023 -0.52808253592358 -0.54013291031733 -0.697828594797159 -0.702248934701705 -0.7756713861875 -0.785138993238636
"STANDING" 13 0.275895876198777 -0.0176504796070948 -0.109135285550765 -0.624844460199083 -0.448816097853364 -0.587230562129052 0.709996516908257 -0.0420858101162079 0.0443010536786239 -0.967268063455658 -0.953540716850153 -0.938727880275229 0.0794393034550306 0.00387961953328135 -0.0123485923641621 -0.638889532599083 -0.569700547488012 -0.728452966311927 -0.0562470618980061 -0.0616613787494801 0.098866059686422 -0.715109859672783 -0.645728612088685 -0.643337285033639 -0.0881182379434251 -0.0440836605146789 -0.0582718748712538 -0.715772980189602 -0.718988591831804 -0.712716428498471 -0.539871637249541 -0.597230982062691 -0.539871637249541 -0.597230982062691 -0.625466938809174 -0.610248540269939 -0.581215403184709 -0.636364939544342 -0.712745036012232 -0.712056186747706 -0.638817912651682 -0.493467193137125 -0.629736258731804 -0.620602036452599 -0.462584458627829 -0.599036895271407 -0.66008217407156 -0.603340489937615 -0.710831730361468 -0.649606227431844 -0.562129866937645 -0.744823539571865 -0.65864242140581 -0.647152817899388 -0.620471226529052 -0.734657989051988 -0.650623558847401 -0.685774481529052 -0.589928108599083 -0.665344858593272 -0.607295296423853 -0.617075473106453 -0.652225306544343 -0.691915161336391 -0.712054366504281 -0.733183567759939
"STANDING" 16 0.275603441610345 -0.0174663865303793 -0.111638921389655 -0.58538409537 -0.572487992133793 -0.517429562632069 0.669529262437931 -0.0608272809551724 0.0599872117275862 -0.970683308034483 -0.965432396275862 -0.947838785344828 0.0792422946368966 0.00954641630496207 0.00140845680167241 -0.658697360310345 -0.669929610910345 -0.71100928501069 -0.00569334262634483 -0.071708986367931 0.0695759686931035 -0.751826939862069 -0.769709530758621 -0.678645891565517 -0.109855828542276 -0.0411512120996207 -0.0528523239074828 -0.823894201862069 -0.837676600344828 -0.796818077689655 -0.527021082177207 -0.59040392162069 -0.527021082177207 -0.59040392162069 -0.656188040958621 -0.650044540742414 -0.656039822689655 -0.742549237 -0.82574525062069 -0.844762976344828 -0.626205439852069 -0.595933424372965 -0.583459393540414 -0.57139233590131 -0.588412936777586 -0.521318555594483 -0.67986857062069 -0.687035306337931 -0.69189916652069 -0.667268497104759 -0.673829542505517 -0.728791106262069 -0.739844600397931 -0.775451489448276 -0.701860577827586 -0.758557325241379 -0.769597505551724 -0.702270154155172 -0.591361808718276 -0.654495017524483 -0.641763480849828 -0.663354358240345 -0.779713769931034 -0.764104649717241 -0.841958892103448 -0.859737237862069
"STANDING" 17 0.274029548065217 -0.0175416045074728 -0.109199853130082 -0.608455243870734 -0.567005319464348 -0.660582755619022 0.69893741138587 -0.013734698125 -0.0177042428953804 -0.971771652907609 -0.958810046467391 -0.949039213831522 0.0814060565059783 0.00848949673339674 0.00270288011005435 -0.682603096154891 -0.668693821044565 -0.813339560652174 -0.0146686177049565 -0.082710926198038 0.077025064375462 -0.759011119945652 -0.764867040625 -0.720741038680163 -0.107854170946467 -0.039171944702962 -0.0508496510874185 -0.788387981630435 -0.825988662771739 -0.808251302907609 -0.568367244093859 -0.636074477703533 -0.568367244093859 -0.636074477703533 -0.696465197235054 -0.693946394750815 -0.676185123284103 -0.750145260967391 -0.810438232853261 -0.825255969701087 -0.651780423718288 -0.601741376260245 -0.718947424896739 -0.59351017342337 -0.576930056063587 -0.656622932009511 -0.716681622653533 -0.694754837788043 -0.802528785896739 -0.67654494089212 -0.663158393238587 -0.822801747581522 -0.728710411180707 -0.774745258994565 -0.726857840652174 -0.770057225710326 -0.761335243695652 -0.745101477910326 -0.646189154826902 -0.687536943227717 -0.697575558993207 -0.692595778979891 -0.769498551467391 -0.782232494673913 -0.829124468315217 -0.833701023152174
"STANDING" 18 0.276324152142857 -0.0172831546595266 -0.108112251068681 -0.694616884972527 -0.627117507326923 -0.701596039615385 0.716863248351648 -0.01578199625 0.0899901746593407 -0.980138675796703 -0.969542030412088 -0.959434177692308 0.077480921531044 0.0128850449171841 0.000848545124184616 -0.734644450054945 -0.732969175274725 -0.847257765851648 -0.0373993798891484 -0.0678200104982143 0.0908402866868132 -0.804533729046703 -0.777361713653846 -0.745612483131868 -0.0944029581558242 -0.044169186546978 -0.0568482569002198 -0.842893477884615 -0.884050472967033 -0.83861466293956 -0.658370952115385 -0.689671890376374 -0.658370952115385 -0.689671890376374 -0.753904676895604 -0.745212812708791 -0.714735668626374 -0.775779058758242 -0.859899942335165 -0.88856533728022 -0.714227764615385 -0.663659666593407 -0.761229192087912 -0.687850549203297 -0.632838238002747 -0.694874090513736 -0.750020077252747 -0.744113444532967 -0.833032083021978 -0.742517893708791 -0.739197834642857 -0.860168954615385 -0.787757637521978 -0.816385880247253 -0.755926770686813 -0.812175241332418 -0.759665554340659 -0.766381665384615 -0.697732862178571 -0.733904051236264 -0.742323821887363 -0.750189976318681 -0.816286626730769 -0.789777674554945 -0.88466302260989 -0.902206780607143
"STANDING" 19 0.269723487105556 -0.0182031515710306 -0.118277180099383 -0.574658922919194 -0.507035084992639 -0.649184726556944 0.475323016 0.0964052626666667 0.233011401195083 -0.958290447861111 -0.95925383425 -0.94180028475 0.0774171147766389 0.0115812421960876 -0.00186198850195833 -0.571088266146083 -0.571311190432222 -0.705342976190833 -0.0385723953346511 -0.0681420603177778 0.0883609591559167 -0.637789914575556 -0.643866300560306 -0.645682212189167 -0.0895939425055556 -0.0383208736670278 -0.0569649444286944 -0.618836206634444 -0.725991380623889 -0.686684583831583 -0.531507362111361 -0.599552767486306 -0.531507362111361 -0.599552767486306 -0.5762252472125 -0.601918552871944 -0.548919668132222 -0.610093380740278 -0.683436541824444 -0.7255986988425 -0.587050355097528 -0.521888076609778 -0.647026298284028 -0.5708979748225 -0.530901585022361 -0.680291382637222 -0.593157169174611 -0.596694943936944 -0.680924493180556 -0.586910128980833 -0.572596722878 -0.728521901498861 -0.553089575942778 -0.641337299817778 -0.602625307818389 -0.666071315599889 -0.650105402347778 -0.694729075491667 -0.556404444967972 -0.689860920113889 -0.576064647812278 -0.641089005857778 -0.636287999799167 -0.662325968145833 -0.719519008752778 -0.754223739441667
"STANDING" 20 0.268425757926554 -0.0175912993773164 -0.108029145824294 -0.60484669490339 -0.369336706508757 -0.634787346548023 0.628040637177966 -0.0373059475847458 0.10723075947935 -0.958201862627119 -0.952506793418079 -0.940981537502825 0.079818125480791 0.00220928707107345 -0.00450611895602542 -0.627098830685593 -0.527174601581921 -0.747362572898305 -0.0242488811785028 -0.0789448418069209 0.0856280628860452 -0.684586332415254 -0.573677383024548 -0.52727797039661 -0.094982179135 -0.0414356124141243 -0.0543001277610169 -0.698354145936441 -0.684280685533898 -0.636715878557062 -0.517257429345412 -0.572325820319209 -0.517257429345412 -0.572325820319209 -0.619698756735028 -0.588644307467599 -0.516861235888701 -0.580023613494576 -0.684048497355932 -0.683503744537853 -0.612641113666949 -0.426398722000395 -0.665006945724294 -0.60314894923565 -0.381534028764124 -0.647515612457627 -0.652264226931438 -0.557791286001412 -0.732835648957627 -0.634710081102825 -0.525907610282373 -0.760509114748588 -0.626445370827119 -0.591039733449633 -0.518444509491525 -0.704481841200565 -0.567588605842655 -0.575002191142655 -0.560278889421186 -0.648306198707062 -0.584571446817062 -0.597351046813729 -0.606970915061638 -0.635816314618644 -0.692638075749774 -0.694680032329943
"STANDING" 21 0.277466525522059 -0.0176664578561765 -0.10877848058848 -0.672323867377451 -0.565585190336299 -0.669621813176471 0.645775957808824 -0.0750963071446078 0.0321851774362745 -0.965586634460784 -0.969330818455882 -0.953093993308823 0.0822207874776961 0.00350107553584853 -0.010659072671299 -0.699763344205784 -0.66515912310562 -0.78182390148299 -0.0276346639303578 -0.0784719736838971 0.0861212668362745 -0.79617228689951 -0.765057760637255 -0.701642028499559 -0.100558317889216 -0.0408236141863333 -0.0533861046416422 -0.792483156720588 -0.815859336004902 -0.812017312181373 -0.620309259553676 -0.6601960145 -0.620309259553676 -0.6601960145 -0.703461275879657 -0.680069218953922 -0.693779224517157 -0.761303119652451 -0.807817403137255 -0.82408989995098 -0.693486097144118 -0.59377821414902 -0.707713799021814 -0.665349663426471 -0.578748586831863 -0.675588192778676 -0.71641413145049 -0.678615118728922 -0.767351986555392 -0.709800728388235 -0.674102360655147 -0.794922813673627 -0.752040828651961 -0.759325714811275 -0.709471420465686 -0.811026710110294 -0.771388318823529 -0.728319304730637 -0.658664719514706 -0.714345739215931 -0.679742584809363 -0.683725127418382 -0.776473060171569 -0.793158526279412 -0.826275026053922 -0.834949863259804
"STANDING" 22 0.274767690046106 -0.0168273604077383 -0.108670376782866 -0.546089975548692 -0.491188426241526 -0.65508967878972 0.609390874922118 0.0315098683115265 0.23588786398215 -0.95850446411215 -0.957323093436449 -0.939081026109034 0.0791031130417757 0.0152572466619626 -0.0072287329753271 -0.584963756862305 -0.560470117123364 -0.760468444299065 -0.00800630644716511 -0.0949661116922118 0.0812406584647975 -0.695919202960436 -0.784052281090343 -0.654458016208723 -0.109257561827445 -0.0384616223750156 -0.0582144293519003 -0.708898710199377 -0.859924419844237 -0.742272774987539 -0.504099198287601 -0.595953853592586 -0.504099198287601 -0.595953853592586 -0.609772829890966 -0.589823140414673 -0.637666108456075 -0.67637856158162 -0.794681311214953 -0.82649344800623 -0.594929652065732 -0.508172778206231 -0.687320961149533 -0.528958812567601 -0.51558097336324 -0.665516999699377 -0.60425320237352 -0.574318114038941 -0.739701808286604 -0.602457991412617 -0.576391814080349 -0.780252702647975 -0.639575654479751 -0.79139974588785 -0.643363339819315 -0.714977903442368 -0.782046079563863 -0.690679448900312 -0.574333164853583 -0.673896212809346 -0.585442501515888 -0.599286879114019 -0.728166770031153 -0.699600086233645 -0.830191956697819 -0.835597218255452
"STANDING" 23 0.273493254730108 -0.019589258786828 -0.109093982385242 -0.622594039757258 -0.532078546615699 -0.450557203409946 0.662324737580645 0.0146209197354839 0.0518662466372043 -0.964393040295699 -0.960318907096774 -0.934236146612903 0.0778588215843817 0.0200470964972984 -0.000717680881887096 -0.608183751830914 -0.61898123051828 -0.603048769571532 -0.0220890418013172 -0.0825972963754032 0.074694942324328 -0.755738625241935 -0.500338191139785 -0.609683451821774 -0.0966990737225806 -0.0432722741798387 -0.0621959093526344 -0.728692138333333 -0.546043593651882 -0.740518145887097 -0.532754757205108 -0.56557562579215 -0.532754757205108 -0.56557562579215 -0.58640067170914 -0.55872531418629 -0.544207964433387 -0.541949073660753 -0.623412641977151 -0.573942888021613 -0.599080886430645 -0.548483208943548 -0.49021281618414 -0.633839114436559 -0.554471679592177 -0.474767543716048 -0.617521836605645 -0.628231338392742 -0.578870810235484 -0.635054351475538 -0.636977610060753 -0.627540367652688 -0.685136501518817 -0.497783811010484 -0.617685416736559 -0.779197054064516 -0.50785054741371 -0.644131036807258 -0.529029284118011 -0.657048917971505 -0.542663319457527 -0.583832309145968 -0.534657191683602 -0.632288527203763 -0.584111049810215 -0.593735302105376
"STANDING" 24 0.276767046391076 -0.0176822460103885 -0.107914503687664 -0.675459176298425 -0.582490655185302 -0.636497458900262 0.69498126808399 0.0729509702152231 0.0623227714146982 -0.975329699658793 -0.96089816664042 -0.955724566194226 0.0784735003467192 0.00396900308574016 -0.00700960558805774 -0.74030054488189 -0.685979796261942 -0.736374232574803 -0.0212578096847769 -0.0782440202677165 0.0841740375981627 -0.776199049939633 -0.763365457296588 -0.708251676335958 -0.0998294248142257 -0.0390749421383202 -0.0552987683401575 -0.764490030609974 -0.792718702440945 -0.796816516614173 -0.620032665162467 -0.650862147810236 -0.620032665162467 -0.650862147810236 -0.713667423769029 -0.689391189346457 -0.682447212750656 -0.742983126606299 -0.791646550787402 -0.788997850813648 -0.707613779580052 -0.611509042586877 -0.65585899482231 -0.664356691751496 -0.594676790059055 -0.655360521446194 -0.752245372493438 -0.703641614506562 -0.719655747391076 -0.751378154304462 -0.688280461860892 -0.751628687821522 -0.722607377748032 -0.753710479580053 -0.70948857687664 -0.794063529133858 -0.771969808976378 -0.735749934304462 -0.650121872273806 -0.705928425819685 -0.696845583388451 -0.682447145993307 -0.754131617480315 -0.782076276167979 -0.795019165380577 -0.796157264514436
"STANDING" 25 0.275301467772127 -0.0193221769314914 -0.10962903098044 -0.716264537547677 -0.531421035602689 -0.64709556105868 0.672386622127139 0.0471601427530562 0.239226040930391 -0.950017091344743 -0.901088770963325 -0.880682330706602 0.0817657442063814 0.00638633884442543 -0.010346171499489 -0.79682335007335 -0.722502919364303 -0.860669382640587 -0.00298151164792176 -0.083900354157824 0.0993606079900489 -0.683131970775061 -0.752261013276284 -0.74741022 -0.108263884562298 -0.0389884753435208 -0.0555782223647433 -0.768682473178484 -0.902628080757946 -0.831848667286064 -0.583377749713936 -0.659015505611247 -0.583377749713936 -0.659015505611247 -0.783445354474328 -0.780451867848411 -0.625733064258924 -0.68515279467066 -0.849630706259169 -0.872776184449878 -0.748416509682152 -0.600027697242054 -0.738509947579462 -0.705223686579951 -0.529064652290954 -0.630224637674572 -0.804144642836186 -0.740570312249389 -0.849504849486553 -0.807712525721271 -0.721707668572127 -0.870541516210269 -0.672197763601467 -0.81313379207824 -0.746832213594132 -0.690398481943765 -0.723584437530562 -0.771208929095355 -0.69501971 -0.695367928718826 -0.779190075892421 -0.783547229755501 -0.754236109755501 -0.697213120366748 -0.875970674743276 -0.877714953691932
"STANDING" 26 0.2730365808625 -0.0161687277463495 -0.107637894928571 -0.623101031168367 -0.585967142418112 -0.70498062744898 0.615123534668367 0.10870478277551 0.234107010472449 -0.96781789994898 -0.959713562227041 -0.955643363545918 0.0808743261341837 0.00767709978181122 -0.00724891943768878 -0.682815652993112 -0.678386582086227 -0.778349460841837 -0.020659932105102 -0.0827415060904082 0.0917853294044643 -0.766673970339286 -0.800675471045918 -0.703347205619898 -0.0988125627461224 -0.040476400288852 -0.0558282743354031 -0.732321370690816 -0.836112175331633 -0.773101524821429 -0.600932264175765 -0.620355788665816 -0.600932264175765 -0.620355788665816 -0.694917859209184 -0.677426336392347 -0.694597662936224 -0.751833690215051 -0.798325916709184 -0.818279112908163 -0.65109030186199 -0.610425833240306 -0.724046087155612 -0.61349959767602 -0.600274809826275 -0.718490475765306 -0.699413168295663 -0.696726473912755 -0.76956529125 -0.694314518927551 -0.6803580612 -0.78604912494898 -0.703109561068878 -0.799353075357143 -0.689404846813776 -0.78740310059949 -0.803635337372449 -0.735942384438775 -0.6317569828625 -0.673917799546684 -0.679278323637755 -0.678025758312755 -0.770504884821429 -0.782624320831633 -0.823865297193878 -0.823991408418367
"STANDING" 27 0.277264567074468 -0.0167969215592152 -0.110848300413564 -0.660976085218085 -0.630460488658511 -0.68321532587766 0.627230079867021 0.032242387143617 0.14116869604876 -0.974620173404255 -0.972505174787234 -0.959200394414894 0.0768320396617021 0.00617714992829521 -0.00495000607441489 -0.700549974357447 -0.674792293475665 -0.783632076781915 -0.0608887602789628 -0.0552177945716489 0.108947089653191 -0.795853557018617 -0.802048718989362 -0.674128512103723 -0.0893066039356303 -0.0450414487725798 -0.0586254676047872 -0.8210758325 -0.837320211489362 -0.782945588829787 -0.627947737417819 -0.677874152031915 -0.627947737417819 -0.677874152031915 -0.70180744799867 -0.696003354282979 -0.694016019806117 -0.754713306440957 -0.823067662473404 -0.837212879564096 -0.681454795855319 -0.641267840429521 -0.715482857547872 -0.654659392263298 -0.649506674776596 -0.692130765962766 -0.714554678365692 -0.694509658473138 -0.76857445225266 -0.712857956529255 -0.675744794384308 -0.797303408218085 -0.768505711292553 -0.795433953608777 -0.702788513114362 -0.806288410297872 -0.808791849202128 -0.697147299066489 -0.667185803946808 -0.734883056953989 -0.688572791044947 -0.707531366315426 -0.785953610106383 -0.777810418832447 -0.837585999827128 -0.848260021656915
"STANDING" 28 0.277532554764398 -0.0191721442063089 -0.109710873104188 -0.649040391307853 -0.573651895933508 -0.685821415026178 0.62376789513089 -0.14757775521466 -0.0469931021049738 -0.973873328062827 -0.960365626256545 -0.946225637251309 0.0807263062382199 0.0138224436546073 0.000824208324801046 -0.680813725392147 -0.651619848945026 -0.800870581884817 -0.064496354556466 -0.0471474023101021 0.100840281329581 -0.740276591873298 -0.741285540196335 -0.669789662889791 -0.0881213551172775 -0.0447972595862042 -0.0607680707408115 -0.720515676293194 -0.825038783246073 -0.769755981125654 -0.610030902501309 -0.635821226515969 -0.610030902501309 -0.635821226515969 -0.689429387759162 -0.687703433627487 -0.648538641430367 -0.710956808836911 -0.78929494326178 -0.805738383010471 -0.654156519193717 -0.584932500113874 -0.715134474431937 -0.647807192984293 -0.595110472615916 -0.695767279528796 -0.686723799059424 -0.670718095926963 -0.779061720358639 -0.704073382410995 -0.654855915271466 -0.821715494424084 -0.674356656020942 -0.747067907931937 -0.673513886890838 -0.762030978010471 -0.740819453429319 -0.700291282881152 -0.628763247405236 -0.696993999667801 -0.675428720467801 -0.706415829342932 -0.73790809206911 -0.743784612693717 -0.806882151753927 -0.818448508376963
"STANDING" 29 0.279111521944767 -0.018471953048314 -0.108675612269477 -0.574295395364826 -0.598400275636657 -0.606461283926453 0.683067625610465 0.115489757911628 0.208215370043721 -0.973282885843023 -0.964643161017442 -0.941621790232558 0.0788382324713372 0.00900161248883721 -0.00355290542467733 -0.623456414216366 -0.635499779848779 -0.793746797790698 -0.0101831910869331 -0.0882883296441861 0.0881626266546221 -0.73469927369157 -0.634569173421512 -0.713864583982558 -0.100707751809855 -0.0464322029527616 -0.052785999031686 -0.736117664139535 -0.853639613139535 -0.770221314302326 -0.553585593347965 -0.579067216088081 -0.553585593347965 -0.579067216088081 -0.664538060484884 -0.620472049862791 -0.602228993700349 -0.653732301592151 -0.802293906366279 -0.840156364186047 -0.579901000186134 -0.587686308146221 -0.680547675465116 -0.5727879490375 -0.630978844851831 -0.602550925183721 -0.629875853152035 -0.641289075786337 -0.768433928313954 -0.651564188964826 -0.655526116655523 -0.818292780813954 -0.685747413486628 -0.735972301656977 -0.689221357718023 -0.752567831707849 -0.588857987485174 -0.749163172296512 -0.589294014734302 -0.639314176054942 -0.609879937469099 -0.636434470547384 -0.722018434984302 -0.671454324368401 -0.840464164156977 -0.851462426569767
"STANDING" 30 0.276305836721932 -0.0175856077340209 -0.10589355727859 -0.615890785389034 -0.519047387875457 -0.522643273772115 0.696858200678851 0.0512698188974987 0.184343178348037 -0.974319118563969 -0.952288292767624 -0.92943263464752 0.0734799270148825 0.00730438257971279 -0.000653871890373369 -0.679007254150131 -0.6607705539047 -0.781644485013055 -0.0354229280326632 -0.0717482452402089 0.0834544586693995 -0.671005846122715 -0.538990663942298 -0.589783442185379 -0.0926769005274151 -0.0412903779669452 -0.0493556177875196 -0.780636429556136 -0.79894807305483 -0.76322854691906 -0.538131194183003 -0.588158111633681 -0.538131194183003 -0.588158111633681 -0.697050126998956 -0.658972148093473 -0.510032754098198 -0.573779428671018 -0.785870931331593 -0.810398514673629 -0.635650125322193 -0.55849001001906 -0.634958546900783 -0.609238911508407 -0.531321491840992 -0.506570361273995 -0.685307771157441 -0.671673670524282 -0.755432212793734 -0.701879208571802 -0.672622022924282 -0.807184940939948 -0.667418236692689 -0.629910665959817 -0.615699347830287 -0.676801995680601 -0.496310421449608 -0.620253390415144 -0.600372067046214 -0.646522810920757 -0.656339723754047 -0.664600262443812 -0.669600510563003 -0.589192650089817 -0.811292332428198 -0.822805618746736
"WALKING" 1 0.265696920582133 -0.0182981725176081 -0.10784573454611 -0.545795331328326 -0.367716218227378 -0.502645746562824 0.744867411573487 -0.0825562579855908 0.072339870389049 -0.959859435936599 -0.951150627458213 -0.925817590867435 0.0770930495126801 0.0165908438802305 -0.00910758730117003 -0.524721922818732 -0.470412403511239 -0.717322274881844 -0.0208764064320173 -0.0880722729400576 0.0862641666597983 -0.686555715201729 -0.450979810499568 -0.597496136795101 -0.0971120197265994 -0.0417164808293948 -0.0471393985477522 -0.637812687210375 -0.634472244550432 -0.664591977786455 -0.453632943768818 -0.497096402038329 -0.453632943768818 -0.497096402038329 -0.545431612066571 -0.515922167555159 -0.475404785802305 -0.499839593745821 -0.639517432642651 -0.652050770910663 -0.531895161258213 -0.406435448904438 -0.596411165253602 -0.553060616663401 -0.390150939647061 -0.498583091676081 -0.547348892435764 -0.507343617969859 -0.695305113832853 -0.543979776127867 -0.466251676533372 -0.737861932680115 -0.623219182311527 -0.505309434070029 -0.553529065425648 -0.708263420861671 -0.429825832648703 -0.650476162132565 -0.478448523354179 -0.589710231217867 -0.499075765624092 -0.541823079570029 -0.535002770337752 -0.566576670397695 -0.645970655298847 -0.685811262634006
"WALKING" 2 0.273113115788079 -0.0191323183174834 -0.115649958175497 -0.605586497159271 -0.428962986589404 -0.589360062210596 0.660782866688742 -0.147219886910411 0.134865335090728 -0.963015508245033 -0.960033560165563 -0.945365383907285 0.0785353156747351 0.00708771249764901 0.000755760748377483 -0.557809603123841 -0.491875889831788 -0.741885388311258 -0.0517030657821192 -0.0568420186817881 0.0872599422291391 -0.710648927815894 -0.722943674337748 -0.634888927843046 -0.0875587491668874 -0.0433986835453642 -0.0557541828188742 -0.671679103311258 -0.783595466728477 -0.674611933293046 -0.535281800541722 -0.552812545643709 -0.535281800541722 -0.552812545643709 -0.58777744543543 -0.512115278415232 -0.614771054893146 -0.680584887880795 -0.746559539039735 -0.740088733655629 -0.57377091142947 -0.432566581302351 -0.630081222124834 -0.619788102803311 -0.464723862913245 -0.600678614835099 -0.561682049622185 -0.50890379901457 -0.715745330403973 -0.595105612895033 -0.509147543673841 -0.767087015496689 -0.638717694593046 -0.722068978635762 -0.601594889654305 -0.734588540182119 -0.72716774102649 -0.683114494539735 -0.514569861316887 -0.646662308457285 -0.509746432970861 -0.518800797709272 -0.699742945221854 -0.725310337688742 -0.751615078360927 -0.744194981440397
"WALKING" 3 0.273428719636364 -0.017856067384956 -0.106492632429097 -0.623413602046921 -0.480015920697654 -0.653625579293255 0.707814353343108 -0.0260590480328739 0.0480937904190616 -0.966457565630499 -0.9445645371261 -0.926966278211144 0.0701731261988856 0.0144664329060411 -0.000526818872875366 -0.635484688041056 -0.55721186773783 -0.796066240234604 -0.0248490682828446 -0.0743565308442815 0.0866875497119062 -0.699262195705865 -0.76302218170088 -0.709483440322581 -0.0991554609633431 -0.0401923943695015 -0.0521178264170088 -0.689328428607038 -0.842659862111437 -0.743028500565982 -0.563140802770059 -0.591224780306452 -0.563140802770059 -0.591224780306452 -0.650182434328446 -0.607658214170381 -0.643150121648094 -0.674010290979472 -0.784056656246334 -0.80366136372434 -0.625733289873607 -0.501779938505279 -0.699656828592375 -0.623805015199413 -0.502753639795894 -0.657443765803519 -0.645893496630499 -0.582949919157742 -0.780101644193548 -0.657844055881525 -0.559851186088408 -0.81080601659824 -0.642097719778592 -0.775144985073314 -0.670734708996481 -0.719276622702346 -0.758505287214076 -0.751008875659824 -0.579076453758064 -0.663079838985044 -0.604752108072727 -0.615643694857361 -0.716822144279179 -0.703839403007038 -0.810085498651026 -0.810032718739003
